track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2026/07/12,1,Class 5,1800,"TURF - ""A"" Course",GOOD TO FIRM,40,"1:44.5, 11:17.0, 2:33.5",298.0,"1,11:108.0, 1,2:260.0, 2,11:104.0",138.0,5,CARRYON SMILING,J392,13,110.63,H Y Yuen,C S Shum,116.0,1112.0,6,4 2 2 7 13,8.7,,,0,"Shortly after the start was steadied when crowded between SMART BEAUTY and DRAGON SUNRISE which shifted in.  When questioned L Ferraris stated that his instructions were to settle in a midfield position.  He said after jumping only fairly and then being crowded shortly after the start HAILTOTHEVICTORS settled further back than intended.  When questioned regarding his riding in the early stages of the Home Straight and the vigour he applied to the horse, L Ferraris stated that after following GOLD TACK his intention was to improve between GOLD TACK and CARRYON SMILING as HAILTOTHEVICTORS had raced best when improving between runners.  He said as he committed to this position he observed CARRYON SMILING giving ground and shifting out and as a consequence he was obliged to ride his mount with caution to ensure that HAILTOTHEVICTORS was able to obtain an uninterrupted run as the horse is one-paced and finds it difficult to finish its races off when its momentum is impeded.  He added near the 300 Metres when he was satisfied there was sufficient room to improve between CARRYON SMILING and GOLD TACK, he was able to place HAILTOTHEVICTORS under full pressure but near the 200 Metres was obliged to steady his mount when crowded between SMILING EMPEROR and HARRY’S HERO which was taken in by BEAUTY MISSILE.  He said after receiving this crowding HAILTOTHEVICTORS then finished the race off well. When questioned K Teetan stated that his instructions were to take up a forward position and he was given the option to lead if circumstances permitted.  He said after jumping well from a wide barrier he allowed his mount to stride forward where he was positioned to the outside of CARRYON SMILING near the 1200 Metres.  He said when HAPPY BUDDIES improved marginally in front of CARRYON SMILING he then elected to allow HAPPY BUDDIES to continue forward to cross that runner near the 900 Metres.  When questioned if there was an opportunity to remain racing to the outside of CARRYON SMILING, having regard to the early stages being run inside of standard time, K Teetan stated that as his mount was travelling comfortably and he did not have to make use of the horse to cross CARRYON SMILING, he felt this was the best option to give the horse the chance to finish in the best possible placing.  After considering his explanation and taking into account the sectional times the Stewards advised Jockey Teetan that, in their opinion, he would have been better suited by remaining to the outside of CARRYON SMILING in the early stages which would have set a more sustainable pace throughout the early and middle stages of the event. Raced keenly in the middle stages and near the 800 Metres was steadied to avoid SMILING EMPEROR.  Near the 450 Metres was steadied to avoid CARRYON SMILING which was giving ground.  As a result HARRY’S HERO shifted to the outside of DRAGON SUNRISE to continue into clear running.  H T Mo reported that with the horse carrying a light weight he was asked to hold a more forward position than its previous race starts. Near the 450 Metres was steadied to avoid GOLDEN FORTUNE (H Bowman) which shifted in.  H Bowman was advised to exercise more care.  Apprentice H Y Yuen stated that with the early and middle stages being run inside of standard time she was obliged to make use of her mount to hold a forward position which resulted in CARRYON SMILING giving ground in the Home Straight.  A veterinary inspection immediately following the race which included an endoscopic examination showed a substantial amount of blood in the horse’s trachea.  Before being allowed to race again, CARRYON SMILING will be subjected to an official veterinary examination. Withdrawn on 10.7.26 by order of the Stewards acting on veterinary advice (left fore ligament injury) and replaced by Standby Declared Starter CARRYON SMILING.  Before being allowed to race again, PING HAI COMET will be subjected to an official veterinary examination.",13.86,21.63,23.77,25.17,26.2,
Sha Tin,2026/07/12,1,Class 5,1800,"TURF - ""A"" Course",GOOD TO FIRM,40,"1:44.5, 11:17.0, 2:33.5",298.0,"1,11:108.0, 1,2:260.0, 2,11:104.0",138.0,6,SPECIAL HEDGE,H354,14,110.72999999999999,K C Leung,C W Chang,130.0,1068.0,11,8 8 7 10 14,18.0,,,0,"Raced keenly in the early stages and near the 900 Metres got its head up when being steadied to avoid SPECIAL HEDGE which shifted in. K C Leung stated that as the horse has a respiratory condition he was instructed to settle his mount where comfortable.  He said with the early and middle stages being run inside of standard time SPECIAL HEDGE settled in a midfield position but was obliged to race wide and without cover and as a result was unable to run on in the Home Straight.  A veterinary inspection immediately following the race found that horse to be a ""roarer” which had previously been reported.",14.22,22.11,23.45,24.81,26.14,
Sha Tin,2026/07/12,1,Class 5,1800,"TURF - ""A"" Course",GOOD TO FIRM,40,"1:44.5, 11:17.0, 2:33.5",298.0,"1,11:108.0, 1,2:260.0, 2,11:104.0",138.0,,PING HAI COMET,H344,WV,,E Brown,J Size,130.0,,,---,,,,0,"Withdrawn on 10.7.26 by order of the Stewards acting on veterinary advice (left fore ligament injury) and replaced by Standby Declared Starter CARRYON SMILING.  Before being allowed to race again, PING HAI COMET will be subjected to an official veterinary examination.",,,,,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,7,DOUBLE BINGO,J309,1,81.91,Z Purton,P F Yiu,128.0,1091.0,6,5 4 7 1,2.8,,,0,"Near the 1200 Metres was momentarily crowded by DAILY TROPHY which shifted in before being corrected by its rider.  Near the 1000 Metres, when racing keenly, was steadied to avoid WIN SPEED when being crossed by that runner.  In this incident DOUBLE BINGO shifted in and made contact with SPEEDY TRIDENT.  Sent for sampling post-race. Near the 1000 Metres was steadied when crowded between DAILY TROPHY and DOUBLE BINGO which shifted in. Jumped awkwardly.  Near the 1200 Metres was steadied when crowded by DOUBLE BINGO which was taken in.  Raced wide and without cover for the majority of the event.",13.76,22.07,23.18,22.9,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,6,RATTAN GALAXY,K143,2,81.93,L Ferraris,K L Man,129.0,1083.0,14,1 1 1 2,9.9,,,0,Shortly after the start was steadied when crowded by PHANTOM CYCLONE which was taken in by RATTAN GALAXY when that runner shifted in despite the efforts of its rider.,13.52,21.87,23.1,23.44,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,11,SPEEDY TRIDENT,K230,3,81.93,K Teetan,Y S Tsui,122.0,1010.0,3,4 5 5 3,6.6,,,0,"Near the 1200 Metres was momentarily crowded by DAILY TROPHY which shifted in before being corrected by its rider.  Near the 1000 Metres, when racing keenly, was steadied to avoid WIN SPEED when being crossed by that runner.  In this incident DOUBLE BINGO shifted in and made contact with SPEEDY TRIDENT.  Sent for sampling post-race.",13.68,22.19,23.06,23.0,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,10,EXCEED THE WISH,J480,4,82.0,A Atzeni,M Newnham,122.0,1038.0,1,8 8 6 4,20.0,,,0,"After being placed in the barriers reared and got both front legs over the starting gates.  Was removed from the barriers, examined by the Veterinary Officer and passed suitable to race.  Before being allowed to race again, IRON LEGION will be required to perform satisfactorily in a barrier trial.  Jumped only fairly.  Near the 900 Metres improved to the inside of EXCEED THE WISH and as a result was steadied.  Approaching the 200 Metres became held up for clear running behind DAILY TROPHY.  As a result IRON LEGION was shifted to the inside of DAILY TROPHY near the 100 Metres to secure clear running. When giving ground near the 100 Metres was eased to avoid DAILY TROPHY which shifted out and away from EXCEED THE WISH.  A veterinary inspection immediately following the race did not show any significant findings.",13.92,22.19,22.86,23.03,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,4,AQUAMAN,K523,5,82.03,J Orman,C W Chang,131.0,1181.0,8,11 12 11 5,27.0,,,0,"Jumped only fairly, shifted out and made contact with AQUAMAN.  Approaching the 800 Metres improved to the outside of IRON LEGION when that runner was steadied.  As a result PRINCE ALEX and AQUAMAN made contact for some distance when they contested a position behind DRACO.",14.16,22.27,22.78,22.82,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,14,WAH MAY WAI WAI,J193,6,82.03999999999999,A Badel,A S Cruz,115.0,1062.0,5,7 6 4 6,31.0,,,0,,13.84,22.11,22.82,23.27,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,8,PRINCE ALEX,G307,7,82.16,H Bowman,D J Whyte,127.0,1092.0,7,13 11 12 7,27.0,,,0,"Bumped at the start.  For some distance near the 800 Metres made contact with PRINCE ALEX. Jumped only fairly, shifted out and made contact with AQUAMAN.  Approaching the 800 Metres improved to the outside of IRON LEGION when that runner was steadied.  As a result PRINCE ALEX and AQUAMAN made contact for some distance when they contested a position behind DRACO.",14.36,22.07,22.86,22.87,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,5,IRON LEGION,J459,8,82.2,Y L Chung,A S Cruz,129.0,1132.0,4,9 9 8 8,19.0,,,0,"Jumped only fairly, shifted out and made contact with AQUAMAN.  Approaching the 800 Metres improved to the outside of IRON LEGION when that runner was steadied.  As a result PRINCE ALEX and AQUAMAN made contact for some distance when they contested a position behind DRACO. After being placed in the barriers reared and got both front legs over the starting gates.  Was removed from the barriers, examined by the Veterinary Officer and passed suitable to race.  Before being allowed to race again, IRON LEGION will be required to perform satisfactorily in a barrier trial.  Jumped only fairly.  Near the 900 Metres improved to the inside of EXCEED THE WISH and as a result was steadied.  Approaching the 200 Metres became held up for clear running behind DAILY TROPHY.  As a result IRON LEGION was shifted to the inside of DAILY TROPHY near the 100 Metres to secure clear running.",14.04,22.23,22.86,23.07,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,9,DRACO,J115,9,82.23,C L Chau,W K Mo,123.0,1196.0,9,10 10 9 9,4.1,,,0,"Jumped only fairly, shifted out and made contact with AQUAMAN.  Approaching the 800 Metres improved to the outside of IRON LEGION when that runner was steadied.  As a result PRINCE ALEX and AQUAMAN made contact for some distance when they contested a position behind DRACO.",14.12,22.15,22.9,23.06,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,12,PANDA LEGEND,H002,10,82.37,R Kingscote,W Y So,121.0,1257.0,2,6 7 10 10,22.0,,,0,,13.84,22.19,23.14,23.2,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,2,DAILY TROPHY,H283,11,82.58,J Moreira,C Fownes,134.0,1178.0,10,3 3 2 11,35.0,,,0,"Near the 1200 Metres was momentarily crowded by DAILY TROPHY which shifted in before being corrected by its rider.  Near the 1000 Metres, when racing keenly, was steadied to avoid WIN SPEED when being crossed by that runner.  In this incident DOUBLE BINGO shifted in and made contact with SPEEDY TRIDENT.  Sent for sampling post-race. Near the 1000 Metres was steadied when crowded between DAILY TROPHY and DOUBLE BINGO which shifted in. After being placed in the barriers reared and got both front legs over the starting gates.  Was removed from the barriers, examined by the Veterinary Officer and passed suitable to race.  Before being allowed to race again, IRON LEGION will be required to perform satisfactorily in a barrier trial.  Jumped only fairly.  Near the 900 Metres improved to the inside of EXCEED THE WISH and as a result was steadied.  Approaching the 200 Metres became held up for clear running behind DAILY TROPHY.  As a result IRON LEGION was shifted to the inside of DAILY TROPHY near the 100 Metres to secure clear running. When giving ground near the 100 Metres was eased to avoid DAILY TROPHY which shifted out and away from EXCEED THE WISH.  A veterinary inspection immediately following the race did not show any significant findings.",13.68,21.99,23.06,23.85,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,1,DERRYNBLUE,K539,12,82.87,M F Poon,C H Yip,135.0,1033.0,12,12 13 13 12,67.0,,,0,,14.36,22.35,22.98,23.18,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,13,PHANTOM CYCLONE,J271,13,83.32,M L Yeung,K H Ting,115.0,1100.0,13,14 14 14 13,125.0,,,0,On jumping shifted in despite the efforts of its rider and made contact with PHANTOM CYCLONE.  Sent for sampling post-race. Shortly after the start was steadied when crowded by PHANTOM CYCLONE which was taken in by RATTAN GALAXY when that runner shifted in despite the efforts of its rider.,14.44,22.43,23.06,23.39,,
Sha Tin,2026/07/12,2,Class 5,1400,"TURF - ""A"" Course",GOOD TO FIRM,40,"7:13.5, 6:31.0, 11:18.5",138.5,"6,7:57.0, 7,11:38.5, 6,11:110.5",28.5,3,WIN SPEED,J205,14,83.59,L Hewitson,B Crawford,132.0,1109.0,11,2 2 3 14,14.0,,,0,"Near the 1200 Metres was momentarily crowded by DAILY TROPHY which shifted in before being corrected by its rider.  Near the 1000 Metres, when racing keenly, was steadied to avoid WIN SPEED when being crossed by that runner.  In this incident DOUBLE BINGO shifted in and made contact with SPEEDY TRIDENT.  Sent for sampling post-race.",13.64,21.95,23.14,24.86,,
